habitat_id,ecosystem,habitat_type,naturbase_id,habitat_name,value_code,value_label,municipality,canonical_region,habitat_area_m2,centroid_lon,centroid_lat,protected_area_m2,mpa_area_m2,nearest_protected_distance_m,nearest_mpa_distance_m,nearest_dredging_distance_m,nearest_akvakultur_distance_m,nearest_platform_distance_m,nearest_windfarm_distance_m,dredging_within_1km_n,dredging_within_5km_n,dredging_within_10km_n,akvakultur_within_1km_n,akvakultur_within_5km_n,akvakultur_within_10km_n,platforms_within_1km_n,platforms_within_5km_n,platforms_within_10km_n,windfarms_within_1km_n,windfarms_within_5km_n,windfarms_within_10km_n,study_sites_within_1km_n,study_sites_within_5km_n,study_sites_within_10km_n,percent_protected,percent_mpa,colocation_pressure_index,evidence_gap_flag,high_pressure_low_protection_flag
seagrass_eelgrass_825_BM00044002,seagrass,eelgrass,BM00044002,Gjeving,B,Viktig,Tvedestrand (4213),Skagerrak,3665.923151457061,9.136695769232105,58.65416713794743,0.0,0.0,497.7220002824979,105852.38288005913,29096.219855586038,33816.39543816727,246881.5666988856,82048.27223145601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_826_BM00044003,seagrass,eelgrass,BM00044003,Gjeving,B,Viktig,Tvedestrand (4213),Skagerrak,432.8628823029652,9.141154609957365,58.65384394012519,0.0,0.0,401.00732374953355,105682.39386721732,28994.420695778797,33976.38303738909,247157.53778078896,81831.1917996691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_827_BM00044004,seagrass,eelgrass,BM00044004,Furøya,B,Viktig,Tvedestrand (4213),Skagerrak,9103.459699957735,8.961542752902982,58.59887621058046,0.0,0.0,729.3299117623325,117714.92248060954,40212.49162801876,22778.62948734469,239413.9202169197,92576.17866811511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_828_BM00044005,seagrass,eelgrass,BM00044005,Lyngørfjorden,B,Viktig,Tvedestrand (4213),Skagerrak,24.273624378868632,9.100000115282343,58.6355298084656,0.0,0.0,1227.6869725322726,108790.47792977837,32053.067216639578,30887.221248955204,245605.4191571418,84312.8469816204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_829_BM00044006,seagrass,eelgrass,BM00044006,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,199.66242124032587,8.026486458676484,58.23289208777013,0.0,0.0,13787.757349506976,74885.35305178113,22113.81281772904,47863.41167557565,210522.72401900782,106768.06388947948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_830_BM00044007,seagrass,eelgrass,BM00044007,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,892.1932301217087,8.03148431292886,58.2355502096067,0.0,0.0,14132.621495271866,75223.60159007534,22520.45410135104,47482.23762836272,210882.05946505474,107074.17167436113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_831_BM00044008,seagrass,eelgrass,BM00044008,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,3619.579319862219,8.034712428320264,58.23420543989611,0.0,0.0,14043.968993745499,75366.60703623595,22517.722167696393,47334.709576009926,211015.29669744766,106946.34968583506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_832_BM00044009,seagrass,eelgrass,BM00044009,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,7069.697469145347,8.035318975392356,58.229383500291625,0.0,0.0,13503.397544253303,75343.80548980973,22106.65956098924,47550.84572893932,210935.52164345945,106372.43260696244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_833_BM00044010,seagrass,eelgrass,BM00044010,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,3583.5535233154856,8.037477786791934,58.228567039206965,0.0,0.0,13490.427417583582,75476.48978406121,22154.571646330514,47502.38447579306,211059.4528737177,106325.19405374643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_834_BM00044011,seagrass,eelgrass,BM00044011,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,9143.34503512856,8.037138545973225,58.22733447808432,0.0,0.0,13319.469180486094,75425.0965647738,22019.55035588289,47567.02272949018,210993.01668075152,106145.68557811668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_835_BM00044012,seagrass,eelgrass,BM00044012,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,2166.6609178957356,8.039774376107788,58.2257567358357,0.0,0.0,13234.281826432067,75586.5533442194,22005.32971643976,47534.67620757532,211129.379655242,106023.28740691124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_836_BM00044013,seagrass,eelgrass,BM00044013,Ålefjærfjorden,B,Viktig,Kristiansand (4204),Skagerrak,24354.384188331092,8.046944182283193,58.210612055031184,0.0,0.0,11480.499294709114,75834.61215790575,21066.059381757317,47917.88213370649,211183.58692498313,104290.83087274135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_837_BM00044014,seagrass,eelgrass,BM00044014,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,4636.051466655542,8.050120612299246,58.20796171280755,0.0,0.0,11259.304490810118,76040.77146201873,21030.59535248259,47953.4559475185,211351.14064850315,104103.50052100305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_838_BM00044015,seagrass,eelgrass,BM00044015,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,508.3843358794461,8.051417371694127,58.20753040605297,0.0,0.0,11211.08666058639,76136.45936749151,21096.480459188508,47940.83346844678,211444.42198249206,104104.17350665135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_839_BM00044016,seagrass,eelgrass,BM00044016,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,520.1698215667358,8.06412823707015,58.207919111254675,0.0,0.0,11124.09110628415,76874.5821450334,21679.182963876283,47277.783496487355,212177.36809447015,104232.89431212825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_840_BM00044017,seagrass,eelgrass,BM00044017,Ålefjærfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,17534.969003561735,8.050703969528922,58.2006171773717,0.0,0.0,10396.699707118332,75721.75929205523,20306.098912251568,48163.816603152336,210939.56193358297,103288.53371144044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_841_BM00044018,seagrass,eelgrass,BM00044018,Topdalsfjorden,A,Svært viktig,Kristiansand (4204),Skagerrak,114529.4246791376,8.056487873343151,58.19153508607112,0.0,0.0,9016.53731600542,76121.5531077484,19782.088548514384,48347.1662704388,211166.08609505734,101893.02239879894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_842_BM00044019,seagrass,eelgrass,BM00044019,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,264.63285796097756,8.050160435647463,58.185321248288176,0.0,0.0,8831.88610949888,75969.44112486142,19476.005767388713,49315.485823832954,210952.74606022268,101632.33109568174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_843_BM00044020,seagrass,eelgrass,BM00044020,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1102.4402457355363,8.050412102647403,58.18400451292106,0.0,0.0,8666.141533566077,75987.21388915258,19386.2155602097,49372.86983974978,210944.36687280796,101459.47095681894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_844_BM00044021,seagrass,eelgrass,BM00044021,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,3309.500931951312,8.049614051678684,58.18146645647401,0.0,0.0,8410.163095075566,75868.46412455467,19137.41910057441,49539.76219834985,210788.37786677215,101180.94269102215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_845_BM00044022,seagrass,eelgrass,BM00044022,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,6888.465790533048,8.038252666320323,58.18238098283495,0.0,0.0,8636.382614125572,75198.079067905,18662.73305939887,49947.61860350574,210143.38329589245,101136.09974438319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_846_BM00044023,seagrass,eelgrass,BM00044023,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,3408.309562389125,8.072842664662804,58.195826644704304,0.0,0.0,9707.510602870361,77309.9116248525,21208.26683102723,47537.550022125695,212432.35079566238,102929.85989459058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_847_BM00044024,seagrass,eelgrass,BM00044024,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,32423.191834491674,8.068845494309873,58.18986861391945,0.0,0.0,8867.84139428591,76918.95903592539,20593.6457721012,47936.0701160036,212004.39025554643,102085.55594556194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_848_BM00044025,seagrass,eelgrass,BM00044025,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,12753.949840944937,8.084084944655297,58.185437718010704,0.0,0.0,8465.884608303651,77853.96269482831,20994.928775924192,47504.6989812014,212805.30425676008,101819.92901282076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_849_BM00044026,seagrass,eelgrass,BM00044026,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,260.4524734091923,8.082351503469166,58.18186559173002,0.0,0.0,8115.573853091927,77863.72102345654,20818.4893818759,47951.05314637238,212764.78077390406,101475.16025109046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_850_BM00044027,seagrass,eelgrass,BM00044027,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,242.35942520254196,8.0826850917774,58.180247880949935,0.0,0.0,7937.006816770175,77872.04166964204,20732.67288318286,48014.18006449872,212747.07611880673,101299.98431628692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_851_BM00044028,seagrass,eelgrass,BM00044028,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,171.55573107711254,8.083178376061484,58.178876532436306,0.0,0.0,7785.5374040811075,77910.01582134751,20687.920152281178,48113.388562758955,212762.68710170232,101157.54247376599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_852_BM00044029,seagrass,eelgrass,BM00044029,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,488.3949295992449,8.082746641575222,58.1778799870507,0.0,0.0,7660.817225117364,77884.20254103179,20600.938542037013,48186.828240576724,212718.47473305106,101028.75546371586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_853_BM00044030,seagrass,eelgrass,BM00044030,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,215.0044046850328,8.080089676417602,58.17677999247955,0.0,0.0,7566.297392207624,77718.24795350105,20403.784824138358,48375.601857928785,212538.4960693036,100899.50597581759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_854_BM00044031,seagrass,eelgrass,BM00044031,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,3237.7270116493637,8.080037778767302,58.175519699280265,0.0,0.0,7386.474470973126,77669.7759869321,20296.588276198745,48448.07173812742,212471.36525493738,100740.27403762464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_855_BM00044032,seagrass,eelgrass,BM00044032,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,848.5072368343625,8.042722116406885,58.17543449593129,0.0,0.0,7916.556604702029,75509.97673560907,18475.16997674199,50272.27355898063,210338.20926211667,100470.16335082715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_856_BM00044033,seagrass,eelgrass,BM00044033,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,4024.238224354928,8.043378367560306,58.16687296727869,0.0,0.0,7015.531292368935,75503.07238446105,17942.26388005036,50724.82225253054,210180.38043784213,99513.88263582729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_857_BM00044034,seagrass,eelgrass,BM00044034,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,698.6112901085116,8.04550479636981,58.166466085963144,0.0,0.0,6918.48722227674,75674.35413219761,18069.016774006406,50716.94786842314,210343.95753494633,99493.42452262763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_858_BM00044035,seagrass,eelgrass,BM00044035,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,2058.4473325478375,8.048596194320073,58.16423549579863,0.0,0.0,6605.771142538583,75848.04658977388,18087.205263934775,50713.334702114444,210485.2085155808,99261.97187544663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_859_BM00044036,seagrass,eelgrass,BM00044036,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1229.3417080963527,8.087687548350452,58.16614618919379,0.0,0.0,6314.058851987029,78138.57218317923,20165.93015202394,48676.699244734344,212764.7396962095,99741.91546032896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_860_BM00044037,seagrass,eelgrass,BM00044037,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,169.66454336848875,8.084904278766462,58.165505563387434,0.0,0.0,6291.263164342234,78001.63939450055,20032.813996122055,48888.43303719374,212625.6791332509,99697.13007847329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_861_BM00044038,seagrass,eelgrass,BM00044038,Topdalsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,530.9869903809631,8.06643754998537,58.16506220641467,0.0,0.0,6376.177781719353,76911.95006357381,19056.197750311105,49807.0946614076,211541.94140331965,99482.0034790149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_862_BM00044039,seagrass,eelgrass,BM00044039,Drangsvanna,C,Lokalt viktig,Kristiansand (4204),Skagerrak,27448.154423892847,8.096462138142018,58.16055673127961,0.0,0.0,5617.95901411277,78566.242940326,20280.298282262873,48575.66988469028,213093.66761780626,99134.9008770402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_863_BM00044040,seagrass,eelgrass,BM00044040,Marviksbukta,C,Lokalt viktig,Kristiansand (4204),Skagerrak,2914.6793658753304,8.033653974292086,58.15013907899513,0.0,0.0,5301.320005679925,74972.91834310423,16511.274120495244,52298.44106351297,209337.3954143113,97586.40300496925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_864_BM00044041,seagrass,eelgrass,BM00044041,Bertesbukta,C,Lokalt viktig,Kristiansand (4204),Skagerrak,4933.837933696472,8.031164274858732,58.145257026673846,0.0,0.0,4699.897099025412,74860.27809009778,16169.32386605299,52757.858442681405,209137.51482019975,96986.30125589695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_865_BM00044042,seagrass,eelgrass,BM00044042,Christiansholm båthavn Øst,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1797.1751068385554,8.007534983563776,58.144897645341274,0.0,0.0,4344.943483891525,73468.47071802292,14910.417023013568,53929.119958477866,207750.50948195058,96861.93782994218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_866_BM00044043,seagrass,eelgrass,BM00044043,Nodeviga,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1836.3099667080792,7.998048364057332,58.141194269769585,0.0,0.0,3672.6364396753074,72899.88418105063,14223.111686586846,54635.45028821199,207119.84576372645,96366.51242998368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_867_BM00044044,seagrass,eelgrass,BM00044044,Odderøya NØ,B,Viktig,Kristiansand (4204),Skagerrak,31462.968773209755,8.006826976654658,58.137257205511226,0.0,0.0,3646.452091300925,73333.92937276237,14408.38926626972,54414.89823991358,207473.3044001511,95913.74339105461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_868_BM00044045,seagrass,eelgrass,BM00044045,Vestre Fuglevik,C,Lokalt viktig,Kristiansand (4204),Skagerrak,847.6505399544644,8.05028311419808,58.14411105756837,0.0,0.0,4586.8246266479155,75997.22217616395,17134.011891948157,51935.54750055824,210236.1096159657,97054.60609195419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_869_BM00044046,seagrass,eelgrass,BM00044046,Søm,C,Lokalt viktig,Kristiansand (4204),Skagerrak,3722.8539059734853,8.049038692265555,58.15026310939045,0.0,0.0,5190.834158137169,75857.8694338104,17311.332108695315,51561.93419400612,210216.93910965163,97712.19436907956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_870_BM00044047,seagrass,eelgrass,BM00044047,Søm,C,Lokalt viktig,Kristiansand (4204),Skagerrak,198.0134945370769,8.050546072516346,58.15292953018465,0.0,0.0,5448.898880628732,75997.98882063267,17589.786909919363,51351.93205851745,210412.6372584316,98044.41038590221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_871_BM00044048,seagrass,eelgrass,BM00044048,Korsvikfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,695.9719436660945,8.064496662552099,58.137058027265525,0.0,0.0,3488.742296243378,76877.4729563618,17612.68446587762,51770.51246552792,210960.77107087354,96371.99015357888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_872_BM00044049,seagrass,eelgrass,BM00044049,Korsvikfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,165.74300237295262,8.069537402399757,58.136690693424306,0.0,0.0,3326.1525144447523,77186.02504582216,17894.176429840354,51580.131401967294,211262.81692213373,96384.60738741388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_873_BM00044050,seagrass,eelgrass,BM00044050,Bragdøya,C,Lokalt viktig,Kristiansand (4204),Skagerrak,950.6966199497015,8.00019404524314,58.11960526216254,0.0,0.0,1925.75073804498,73186.46796941159,13375.145638063068,55957.108455807196,206919.5002887947,94024.99475146785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_874_BM00044051,seagrass,eelgrass,BM00044051,Sølvbukta,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1296.271668011073,7.99062407700385,58.10780529117012,0.0,0.0,1348.922959488839,72728.37435051272,12465.41763624117,57220.365336726434,206186.1014645881,92655.47960369637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,True,False
seagrass_eelgrass_875_BM00044052,seagrass,eelgrass,BM00044052,Brøvigbukta,A,Svært viktig,Kristiansand (4204),Skagerrak,53012.95737019029,7.979902021062002,58.10522290519415,0.0,0.0,1210.8005914033408,71965.37210646733,11650.63771165814,57785.10697445612,205378.58552935836,92138.06377326185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,True,False
seagrass_eelgrass_876_BM00044053,seagrass,eelgrass,BM00044053,Vestergapet,C,Lokalt viktig,Kristiansand (4204),Skagerrak,8900.162315903144,7.964812382939342,58.08431484671478,0.0,0.0,424.1149373696804,71448.98269287693,10518.772904755704,59992.440265928395,204287.8912927819,89911.71099024845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,True,False
seagrass_eelgrass_877_BM00044054,seagrass,eelgrass,BM00044054,Vestergapet,C,Lokalt viktig,Kristiansand (4204),Skagerrak,5805.810860957293,7.986405181604205,58.07509541426546,0.0,0.0,394.13474925417285,72916.13772809606,11862.578875588531,59661.708121780524,205477.8991074996,88947.73351981229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,True,False
seagrass_eelgrass_878_BM00044055,seagrass,eelgrass,BM00044055,Vestergapet,C,Lokalt viktig,Kristiansand (4204),Skagerrak,2019.4288849691898,7.992340419430636,58.07663868991862,0.0,0.0,776.4486323598866,73237.66077268278,12210.497619709658,59333.5366391013,205866.32182645347,89201.42416340241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,True,False
seagrass_eelgrass_879_BM00044056,seagrass,eelgrass,BM00044056,Målsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,5305.779102880743,8.010503404529434,58.06922425717329,5305.779102880744,0.0,0.0,74431.30402478004,13347.72652829595,59068.85879475222,206832.64389222645,88429.83212425026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_880_BM00044057,seagrass,eelgrass,BM00044057,Målsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1296.4760448582308,8.014453143237152,58.071787725834646,1296.4760448582308,0.0,0.0,74620.95724725095,13556.028749561281,58734.43039534699,207103.61583972946,88766.32881205695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_881_BM00044058,seagrass,eelgrass,BM00044058,Målsfjorden,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1814.3224014703208,8.015236400301921,58.071683896175415,1814.3224014703208,0.0,0.0,74673.03381695837,13609.302240134346,58714.726439845836,207159.05482603324,88784.17329977591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_882_BM00044059,seagrass,eelgrass,BM00044059,Dvergsnestangen,C,Lokalt viktig,Kristiansand (4204),Skagerrak,3970.4122877640516,8.062658030696179,58.121386403767225,0.0,0.0,2142.4833728504664,76854.96580647782,16967.596730817328,52937.02690809394,210612.41636774407,94579.1386743401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_883_BM00044060,seagrass,eelgrass,BM00044060,Børresvåg,C,Lokalt viktig,Kristiansand (4204),Skagerrak,14066.17256428898,8.066602106119111,58.12508814920411,0.0,0.0,2226.3326367711993,77001.37955839062,17252.76079445353,52486.119941269426,210836.83072419892,95023.25826818039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_884_BM00044061,seagrass,eelgrass,BM00044061,Fidjekil,C,Lokalt viktig,Kristiansand (4204),Skagerrak,20869.904917967167,8.078731081364257,58.12968905321844,0.0,0.0,2303.7689914971834,77628.86529026955,18024.59680254839,51547.42735134518,211554.66434195582,95574.46693311169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_885_BM00044062,seagrass,eelgrass,BM00044062,Fidjekil,A,Svært viktig,Kristiansand (4204),Skagerrak,129651.53497301055,8.086983355314663,58.13237522470049,0.0,0.0,2354.6535423097935,77946.19325443247,18469.46472888488,50865.046051957455,211945.12654706338,95804.11496946016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_886_BM00044063,seagrass,eelgrass,BM00044063,Sønningsholmen,C,Lokalt viktig,Kristiansand (4204),Skagerrak,707.4493335784919,8.085762358098666,58.12120384119518,0.0,0.0,1351.3116064583312,78239.37466251514,18285.862795838002,51897.921933528865,211967.0705951424,94770.4065196826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_887_BM00044064,seagrass,eelgrass,BM00044064,Vareskjær,C,Lokalt viktig,Kristiansand (4204),Skagerrak,1017.4348442343485,8.087064287863354,58.120457151657625,0.0,0.0,1250.66815315017,78316.7623569838,18347.499877528873,51919.53699327681,212035.0831355833,94705.3998419313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
